API,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
INTL.4418-1-REU-QBTU.A,        Reunion,0.003137176,0.00386761,0.004411588,0.00450256,0.00421776,0.005045901,0.005191662,0.005459556,0.004315432,0.005132544,0.005658688,0.004758816,0.00506758,0.005082337,0.005085788,0.005125064,0.00517,0.005504807,0.005618547,0.005654978,0.008313815,0.008349064,0.00824013,0.0081405,0.008723936,0.008449155,0.008510502,0.008935136,0.008957286,0.00830576,0.008868204,0.00806428,0.009249552,0.010075296,0.00892038,0.009682441,0.009232,0.009627585
INTL.4418-1-ROU-QBTU.A,        Romania,0.129912328,0.131760065,0.122635874,0.10450568,0.11701152,0.123002978,0.111657294,0.115505034,0.139177844,0.130389568,0.113090544,0.147220652,0.12038088,0.131017081,0.133241456,0.170447048,0.16127298,0.177144485,0.190694097,0.185162182,0.14924063,0.152659742,0.161608278,0.132931125,0.163781632,0.200099988,0.180287744,0.157462751,0.171600145,0.153613455,0.197591128,0.162508429,0.145778415,0.196290066,0.260973111,0.247272698,0.251881718,0.22240182
INTL.4418-1-RUS-QBTU.A,        Russia,--,--,--,--,--,--,--,--,--,--,--,--,1.778886052,1.788085741,1.803938288,1.807342992,1.58593886,1.599141327,1.615826817,1.646304192,1.683511834,1.809535626,1.663875534,1.582993125,1.765650528,1.739875995,1.734109013,1.757049028,1.637035166,1.724883196,1.653722194,1.640901093,1.610821249,1.756890086,1.698443919,1.597702611,1.732821222,1.722609888
INTL.4418-1-RWA-QBTU.A,        Rwanda,0.001153068,0.001076659,0.001390382,0.00158852,0.00168084,0.001692414,0.001556454,0.001708716,0.001724108,0.001783872,0.00171633,0.001701068,0.00175814,0.001577277,0.001609296,0.001629296,0.0014476,0.00163408,0.00163152,0.001298702,0.001132311,0.000919637,0.000996954,0.001184625,0.000841344,0.000659934,0.000386841,0.000426989,0.000681897,0.000977952,0.001094623,0.001284455,0.001303692,0.001421609,0.00194955,0.002842295,0.003360448,0.003878673
INTL.4418-1-SHN-QBTU.A,        Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-KNA-QBTU.A,        Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000058536,0.00004858,0.000076128,0.000076328,0.00007608,0.000074552,0.000073856,0.000073704
INTL.4418-1-LCA-QBTU.A,        Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52E-07,9.54E-07,0.000001902,0.000009319,0.000009232,0.000009213
INTL.4418-1-SPM-QBTU.A,        Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019512,0.000019432,0.000019032,0.000019082,0,0,0,0
INTL.4418-1-VCT-QBTU.A,        Saint Vincent/Grenadines,0.000176596,0.000177701,0.000188172,0.00018936,0.00022968,0.000271622,0.000292488,0.000322989,0.00036134,0.000375552,0.000249648,0.000135668,0.00020684,0.000237107,0.000216636,0.000216552,0.00021714,0.000214473,0.000224334,0.000224972,0.000255025,0.000196327,0.000223806,0.000212625,0.000270432,0.000259974,0.000228137,0.000217448,0.000226642,0.00022448,0.000253656,0.0002429,0.0002379,0.000229938,0.000233946,0.000242294,0.000249264,0.000257964
INTL.4418-1-WSM-QBTU.A,        Samoa,0.000072716,0.000073171,0.000125448,0.00012624,0.00016704,0.000177599,0.00020892,0.000187542,0.000185832,0.00020864,0.00020804,0.00020872,0.00025855,0.000257725,0.0002579,0.000268112,0.0003102,0.000337029,0.000387486,0.000439718,0.000357035,0.000495984,0.000630726,0.00054675,0.0005008,0.00049995,0.000505869,0.000515945,0.000524233,0.000528992,0.000519019,0.000536323,0.000352092,0.000305312,0.000287202,0.000290753,0.000288038,0.000296659
INTL.4418-1-STP-QBTU.A,        Sao Tome and Principe,0.000072716,0.000073171,0.000083632,0.00006312,0.00008352,0.000083576,0.000073122,0.000083352,0.000082592,0.000083456,0.000083216,0.000083488,0.000082736,0.000082472,0.000082528,0.000082496,0.00008272,0.000081704,0.000071379,0.000092034,0.00010201,0.000041332,0.000061038,0.000070875,0.000060096,0.000039996,0.000079352,0.00009884,0.000078832,0.00006832,0.00004878,0.000058296,0.000057096,0.000057246,0.00005706,0.000074552,0.000064624,0.000064491
INTL.4418-1-SAU-QBTU.A,        Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228384,0.000372099,0.00039942,0.001202151,0.001190928,0.00147408
INTL.4418-1-SEN-QBTU.A,        Senegal,0,0,0,0,0,0,0,0,0,0,0.000457688,0.000459184,0.000455048,0.000463905,0.00046422,0.000474352,0.00048598,0.000490224,0.000499653,0.0005113,0.000540653,0.000640646,0.002665326,0.00394875,0.00335536,0.003189681,0.002836834,0.002164596,0.00266058,0.0028304,0.003209724,0.003293724,0.003244956,0.003577875,0.00379449,0.003923299,0.004671392,0.004965807
INTL.4418-1-SRB-QBTU.A,        Serbia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.107670745,0.098217308,0.093297672,0.10185536,0.114847632,0.08336328,0.0875472,0.096602625,0.10389675,0.093357742,0.09933632,0.084778026
INTL.4418-1-SYC-QBTU.A,        Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000066787,0.00006657,0.000083871,0.000018464,0.000027639
INTL.4418-1-SLE-QBTU.A,        Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153015,0.000154995,0.000162768,0.000162,0.000160256,0.000179982,0.000039676,0.000177912,0.00093613,0.00084912,0.001199988,0.0014574,0.001103856,0.000992264,0.00116022,0.001202151,0.001209392,0.00128982
INTL.4418-1-SGP-QBTU.A,        Singapore,0,0,0,0,0,0,0,0,0,0,0.00176834,0.00511364,0.00506758,0.00505141,0.00505484,0.00505288,0.0050666,0.00500437,0.00499653,0.00501074,0.00499849,0.009775018,0.009623658,0.01002375,0.009595328,0.009218203,0.010049537,0.010996241,0.012288386,0.011915171,0.011502324,0.011785508,0.027512946,0.038274935,0.038276462,0.038306468,0.040855949,0.014952699
INTL.4418-1-SVK-QBTU.A,        Slovakia,--,--,--,--,--,--,--,--,--,--,--,--,--,0.035401106,0.044472276,0.049817272,0.0432729,0.041117538,0.043194492,0.04560796,0.046934801,0.05373134,0.054980351,0.036325741,0.041736655,0.04808499,0.049741125,0.051484531,0.051218868,0.054527391,0.065232403,0.051641278,0.055525916,0.062856134,0.062500869,0.062923205,0.069161088,0.061552053
INTL.4418-1-SVN-QBTU.A,        Slovenia,--,--,--,--,--,--,--,--,--,--,--,--,0.034945618,0.030658966,0.034537968,0.032864344,0.03738944,0.031108798,0.0346698,0.03798959,0.039182041,0.039399729,0.034252491,0.0308205,0.041656544,0.035456454,0.036500809,0.033316888,0.042400257,0.047724277,0.046510403,0.037250844,0.041094685,0.048713084,0.062480442,0.040438138,0.046696862,0.040564839
INTL.4418-1-SLB-QBTU.A,        Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009919,0.000019768,0.000019708,0.00002928,0.000019512,0.000038864,0.000038064,0.000038164,0.00004755,0.000055914,0.000055392,0.000064491
INTL.4418-1-SOM-QBTU.A,        Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010125,0,0,0,0,0,0,0,0,0.000038064,0.000038164,0.000038991,4.84588E-05,0.000110784,0.000156621
INTL.4418-1-ZAF-QBTU.A,        South Africa,0.010304896,0.017310168,0.010621264,0.0062594,0.0058464,0.006518928,0.016953858,0.016847523,0.032644488,0.028781888,0.01050602,0.02066328,0.007777184,0.001505114,0.011079384,0.005455048,0.01425886,0.022856694,0.018619722,0.009438598,0.01683165,0.024468544,0.027151737,0.011026125,0.012580096,0.016368363,0.03164161,0.011692772,0.014987934,0.025123246,0.03167459,0.031510991,0.018917468,0.018645855,0.037833111,0.063061867,0.082297793,0.098219793
INTL.4418-1-KOR-QBTU.A,        South Korea,0.015987132,0.023592421,0.01630824,0.02390144,0.02065032,0.032939391,0.032152788,0.040894575,0.020307308,0.030607488,0.048244476,0.036025072,0.031729256,0.043174092,0.023995016,0.030771008,0.02901404,0.029290884,0.043857297,0.04320485,0.041671085,0.043791254,0.035176663,0.052049866,0.047391531,0.041215373,0.042099616,0.04914603,0.049318545,0.056585184,0.077563119,0.093854775,0.089178144,0.10939607,0.111346949,0.131700398,0.180434096,0.192625404
INTL.4418-1-SSD-QBTU.A,        South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.000019032,0.000019082,0.00001902,0.000018638,0.000018464,0.000027639
INTL.4418-1-ESP-QBTU.A,        Spain,0.306487552,0.230415479,0.276539662,0.28643856,0.33001884,0.328819325,0.278030736,0.287053869,0.365459276,0.205155712,0.268912504,0.289118944,0.202217126,0.257353876,0.2981324,0.25254088,0.42700064,0.380669149,0.379308006,0.284865682,0.371588149,0.513227428,0.360898279,0.577695042,0.547478553,0.48310256,0.535291269,0.599805067,0.637098629,0.769802102,0.987474713,0.878886413,0.846849609,1.090652432,1.088881965,0.943088689,1.004189281,0.802397022
INTL.4418-1-LKA-QBTU.A,        Sri Lanka,0.015208032,0.016264868,0.016632314,0.01266608,0.02160036,0.02475939,0.027337182,0.022442526,0.02653268,0.028927936,0.032391828,0.03219506,0.029691882,0.038741222,0.041759168,0.045444984,0.03328446,0.034856969,0.039523572,0.042243606,0.032398376,0.03192897,0.02726364,0.033179625,0.029507136,0.034336566,0.038366692,0.038814468,0.04054921,0.03814208,0.055423836,0.045801224,0.032773104,0.06802733,0.04599987,0.05898927,0.042642608,0.041956002
INTL.4418-1-SDN-QBTU.A,        Sudan,0.00514206,0.007724767,0.007986856,0.00803728,0.00783,0.009548558,0.009547644,0.009543804,0.009477432,0.009660032,0.009861096,0.010728208,0.011148676,0.01113372,0.01145076,0.009920144,0.01099142,0.010652159,0.010533501,0.012250748,0.012965471,0.014104545,0.014181162,0.012970125,0.012379776,0.013918608,0.014838824,0.01566614,0.015736838,0.03267648,0.061228656,0.063416332,0.064509835,0.081108468,0.086042391,0.079447447,0.075842225,0.086588194
INTL.4418-1-SUR-QBTU.A,        Suriname,0.009172604,0.008623725,0.010987154,0.00751128,0.00883224,0.010050014,0.007897176,0.003365337,0.00500714,0.011339584,0.012180742,0.014537348,0.014861454,0.01494805,0.015092308,0.013189048,0.01324554,0.013164557,0.013194918,0.013406286,0.00724271,0.007491425,0.007538193,0.007614,0.007652224,0.008209179,0.008550178,0.008520008,0.008504002,0.00842288,0.011689639,0.011381322,0.010590356,0.010533264,0.01116474,0.010400004,0.00978592,0.009774993
INTL.4418-1-SWE-QBTU.A,        Sweden,0.611572724,0.626260136,0.578712532,0.67545764,0.71937864,0.750606503,0.648404112,0.759315882,0.733241452,0.762704384,0.767553178,0.673508132,0.782806664,0.78544271,0.627873024,0.72127284,0.5538104,0.729249052,0.79138917,0.75892259,0.842582198,0.855921742,0.721126302,0.594011788,0.686683047,0.815752289,0.710853082,0.769593181,0.810647927,0.794617228,0.824706655,0.84078662,0.956129816,0.807298845,0.830904633,0.970350569,0.843894368,0.886723611
INTL.4418-1-CHE-QBTU.A,        Switzerland,0.339490228,0.37139509,0.380253796,0.37313388,0.31602924,0.334627857,0.344467296,0.362872932,0.371013588,0.312720064,0.315201404,0.340077932,0.344378258,0.374598133,0.409875312,0.370324544,0.30646726,0.358435448,0.353305656,0.42177137,0.389943426,0.441653086,0.374000172,0.368479125,0.35489442,0.330766805,0.327874275,0.368628053,0.376124522,0.369249428,0.373502905,0.3386806,0.395419779,0.398198201,0.397585857,0.392610466,0.359369042,0.356312775
INTL.4418-1-SYR-QBTU.A,        Syria,0.026323192,0.02749139,0.030619766,0.02918248,0.03436848,0.034569123,0.029572626,0.029496189,0.028783312,0.028625408,0.028095802,0.027728452,0.027033988,0.02649413,0.026058216,0.02562532,0.0261085,0.026288262,0.027256581,0.027538618,0.032969632,0.035225197,0.025015407,0.027975375,0.041726656,0.043145685,0.039070941,0.034356784,0.028310542,0.0183488,0.025355844,0.031897628,0.030812808,0.028651623,0.0223485,0.004118998,0.008798096,0.007176927
INTL.4418-1-TWN-QBTU.A,        Taiwan,0.03017714,0.04986081,0.049740132,0.05225284,0.0460404,0.062065627,0.063396774,0.056825226,0.047758824,0.050219648,0.06948536,0.044530412,0.072518104,0.046689461,0.057367276,0.056623192,0.05744904,0.060501812,0.07168491,0.0634012,0.063480823,0.075027913,0.056714475,0.06004125,0.062139264,0.070372962,0.073648575,0.081236596,0.082349878,0.0772992,0.086360112,0.088930548,0.104191372,0.106242819,0.098164159,0.098977167,0.116886352,0.113669994
INTL.4418-1-TJK-QBTU.A,        Tajikistan,--,--,--,--,--,--,--,--,--,--,--,--,0.163082998,0.174706623,0.170461584,0.1490084,0.15176018,0.138651688,0.142839576,0.156181698,0.140508574,0.145323312,0.152717076,0.163751625,0.162018816,0.167953203,0.164000746,0.167464612,0.163990268,0.15363216,0.158398416,0.155825208,0.159212196,0.1612429,0.1506384,0.15683877,0.152014112,0.156270906
INTL.4418-1-TZA-QBTU.A,        Tanzania,0.010252956,0.010651607,0.010746712,0.01119328,0.01142136,0.011637958,0.011166774,0.012106878,0.012729492,0.014928192,0.015956668,0.017835124,0.016898828,0.017329429,0.015247048,0.015715488,0.01789854,0.014655655,0.020975229,0.021914318,0.021636321,0.026617808,0.027395889,0.0255555,0.023367328,0.01759824,0.014104818,0.024700116,0.025847042,0.02551264,0.026331444,0.019490296,0.016909932,0.016553635,0.02473551,0.019858789,0.022119872,0.021991431
INTL.4418-1-THA-QBTU.A,        Thailand,0.01308888,0.030763179,0.039693838,0.03810344,0.04216716,0.038173338,0.057411216,0.042019827,0.03861176,0.05753248,0.051250654,0.047400312,0.043415716,0.037772176,0.04611252,0.07151372,0.0840642,0.076321749,0.055532862,0.044667168,0.066071877,0.069582422,0.082238532,0.084837375,0.072866598,0.074302444,0.097239263,0.104404779,0.116960373,0.129152007,0.119127807,0.153305516,0.171759185,0.189154346,0.199525876,0.206822091,0.335439109,0.281254464
INTL.4418-1-BHS-QBTU.A,        The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004878,5.8296E-06,8.5644E-06,8.5869E-06,0.00001902,0.000018638,0.000018464,0.000018426
INTL.4418-1-TLS-QBTU.A,        Timor-Leste,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-TGO-QBTU.A,        Togo,0.000394744,0.000397214,0.000595878,0.00019988,0.00039672,0.000793972,0.000793896,0.000791844,0.000784624,0.00099104,0.00098819,0.002014148,0.001323776,0.00237107,0.001526768,0.00262956,0.0019646,0.000949809,0.001753884,0.002075878,0.001009899,0.00051665,0.000874878,0.001245375,0.000821312,0.000749925,0.000922467,0.0009884,0.000906568,0.00110288,0.000939503,0.00107459,0.000891649,0.000724162,0.00118875,0.000587097,0.001947952,0.001953156
INTL.4418-1-TON-QBTU.A,        Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-TTO-QBTU.A,        Trinidad and Tobago,0.0002597,0.000188154,0.000177718,0.0001578,0.00012528,0.000167152,0.00026115,0.000302151,0.000268424,0.0002608,0.000322462,0.0002609,0.00031026,0.000288652,0.000330112,0.000340296,0.00017578,0.000183834,0.000183546,0.000184068,0.00020402,0.000299657,0.000264498,0.0001215,0.000230368,0.001020273,0.002628542,0.004379032,0.005834091,0.00022448,0.000039024,0.000038864,0.000038064,0.000038164,0.00003804,0.000037276,0.000036928,0.000036852
INTL.4418-1-TUN-QBTU.A,        Tunisia,0.000238924,0.000303137,0.000407706,0.0003156,0.00068904,0.001128276,0.000532746,0.001166928,0.000485228,0.000354688,0.000457688,0.001085344,0.000661888,0.000649467,0.00041264,0.000422792,0.0007238,0.000735336,0.000764775,0.000961244,0.000877286,0.000795641,0.000946089,0.001994625,0.001963136,0.001859814,0.001279551,0.000909328,0.000679926,0.001708,0.00185364,0.001612856,0.00294996,0.004131253,0.00569649,0.005432977,0.005797696,0.005518587
INTL.4418-1-TUR-QBTU.A,        Turkey,0.117259744,0.129753089,0.14436974,0.1170876,0.13790196,0.123546222,0.121946604,0.191334516,0.294326916,0.184291712,0.239214794,0.2355927,0.273225298,0.347877205,0.31370956,0.366014128,0.4170122,0.406426335,0.429681186,0.35346169,0.315639342,0.249975936,0.342942003,0.357139125,0.459714368,0.395770732,0.440726706,0.360435032,0.338858497,0.370503562,0.540318451,0.553720129,0.610212196,0.651474335,0.494403796,0.770465188,0.829450318,0.796657323
INTL.4418-1-TKM-QBTU.A,        Turkmenistan,--,--,--,--,--,--,--,--,--,--,--,--,0.000041368,0.000051545,0.000041264,0.000041248,0.0000517,0.000051065,0.000061182,0.00005113,0.000051005,0.000030999,0.000030519,0.000030375,0.000030048,0.000029997,0.000029757,0.000029652,0.000029562,0.00002928,0.000029268,0.000029148,0.000028548,0.000028623,0.00002853,0.000027957,0.000027696,0.000027639
INTL.4418-1-TCA-QBTU.A,        Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-TUV-QBTU.A,        Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-USIQ-QBTU.A,        U.S. Pacific Islands,0,0,0,0,0,0.000167152,0.00031338,0.00031257,0.00030972,0.00031296,0.00031206,0.00031308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-USOH-QBTU.A,        U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-VIR-QBTU.A,        U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260099,0.004172986,0,0,0.000009716,0.000009516,0.000038164,0.00014265,0.000270251,0.000267728,0.000128982
INTL.4418-1-UGA-QBTU.A,        Uganda,0.006575604,0.005362389,0.00580197,0.00539676,0.00638928,0.006560716,0.00668544,0.006376428,0.005998244,0.007072896,0.007915922,0.008014848,0.010062766,0.009876022,0.010285052,0.01067292,0.01144638,0.01266412,0.012797235,0.012864308,0.016127781,0.016295141,0.017344965,0.018174375,0.01938096,0.01889811,0.012081342,0.014391104,0.017323332,0.01534272,0.014741316,0.016993284,0.02559804,0.033154975,0.03388413,0.032383525,0.03291208,0.034042035
INTL.4418-1-UKR-QBTU.A,        Ukraine,--,--,--,--,--,--,--,--,--,--,--,--,0.07989195,0.112667061,0.123761052,0.101604136,0.08836564,0.099648241,0.160694523,0.14500468,0.113914567,0.123252024,0.097182669,0.092917125,0.116866688,0.122757723,0.126883848,0.099699908,0.115350924,0.11711024,0.12936456,0.107760156,0.105875016,0.143822124,0.096879448,0.066925521,0.085960818,0.099399057
INTL.4418-1-ARE-QBTU.A,        United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000976,0.00019512,0.000330344,0.00033306,0.000964595,0.00293859,0.002832976,0.003351216,0.007342761
INTL.4418-1-GBR-QBTU.A,        United Kingdom,0.040731348,0.045669157,0.047492522,0.04784496,0.04168692,0.042634207,0.049806528,0.065587605,0.064050096,0.06358304,0.060394012,0.055529956,0.066261194,0.059988071,0.07484258,0.07460732,0.06274312,0.075443431,0.093618657,0.103497346,0.106478038,0.124285324,0.141862485,0.13605975,0.162890208,0.194762643,0.212819329,0.22903813,0.24450217,0.272530074,0.281252598,0.369045591,0.424637927,0.543716089,0.65440722,0.825859995,0.832545368,0.952780821
INTL.4418-1-USA-QBTU.A,        United States,5.428342392,5.413688435,5.979637243,6.495612334,6.437863693,6.084016648,6.111140403,5.621807449,5.456754126,6.234657721,6.040024232,6.067785029,5.820556286,6.081908777,5.987141692,6.557308419,7.01088909,7.016810213,6.492734918,6.515588277,6.101667219,5.161772496,5.730901504,5.942466558,6.062670661,6.220812094,6.586243412,6.510366832,7.191546486,7.624931899,8.313761771,9.29954841,8.886018223,9.417903158,9.766517282,9.728764633,10.42287169,11.19592264
INTL.4418-1-URY-QBTU.A,        Uruguay,0.023362612,0.02634156,0.025309134,0.0748498,0.07342452,0.066693648,0.075388782,0.074870934,0.055377936,0.040277952,0.072782794,0.063743088,0.081784536,0.075090756,0.0768542,0.06022208,0.05946534,0.065894276,0.092843685,0.056161192,0.071570216,0.094453953,0.096450213,0.0859005,0.047766304,0.066563343,0.03580759,0.0803075,0.052186784,0.05896992,0.093844258,0.072803921,0.062924516,0.090706292,0.113321163,0.114113886,0.118947632,0.122836929
INTL.4418-1-UZB-QBTU.A,        Uzbekistan,--,--,--,--,--,--,--,--,--,--,--,--,0.064306556,0.075090756,0.073078544,0.063171312,0.0667964,0.058408147,0.0581229,0.057531476,0.059339217,0.060954367,0.062299452,0.076383,0.08934272,0.088371162,0.046153107,0.04556524,0.043781322,0.06263968,0.07912116,0.054856536,0.062672376,0.053897109,0.05721216,0.065233,0.067015088,0.076910124
INTL.4418-1-VUT-QBTU.A,        Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00004878,4.95516E-05,7.80312E-05,8.77772E-05,0.000097002,0.000121147,0.00009232,8.38383E-05
INTL.4418-1-VEN-QBTU.A,        Venezuela,0.149981944,0.156094649,0.165528636,0.19260016,0.2031624,0.228005775,0.260178522,0.318144165,0.349580964,0.358015808,0.380848426,0.460102368,0.483891838,0.484461146,0.523650476,0.525148912,0.55118404,0.579026035,0.585063072,0.613038474,0.634481798,0.618378385,0.59959662,0.606760875,0.694849984,0.764493543,0.801296496,0.812741552,0.847177942,0.83059552,0.741592584,0.80482486,0.773098872,0.790032964,0.6061674,0.691907793,0.576316832,0.592359048
INTL.4418-1-VNM-QBTU.A,        Vietnam,0.012340944,0.013453011,0.013976998,0.01458072,0.0152424,0.01577497,0.016546464,0.017274702,0.018242508,0.039203456,0.055453062,0.065371104,0.074007352,0.081090594,0.094112868,0.108028512,0.12292192,0.11785802,0.112003848,0.139441736,0.146955606,0.186293657,0.183286941,0.190319625,0.175189856,0.209049093,0.201087887,0.2211545,0.254095244,0.29043808,0.267177816,0.395719512,0.499487232,0.492819012,0.565496934,0.53016595,0.604969465,0.650235114
INTL.4418-1-WAK-QBTU.A,        Wake Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-ESH-QBTU.A,        Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-YEM-QBTU.A,        Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019512,0.000019432,0.000028548,0.000047705,0.0000951,0.001081004,0.00143096,0.001787322
INTL.4418-1-ZMB-QBTU.A,        Zambia,0.09359588,0.101143228,0.103630502,0.1044636,0.10213452,0.102923844,0.10127397,0.087029907,0.085596284,0.069915264,0.080417862,0.08051374,0.079250746,0.079028794,0.079103088,0.080351104,0.07282462,0.079732891,0.076110408,0.07807551,0.078670112,0.081145049,0.08199438,0.083156625,0.084274624,0.088331166,0.095351347,0.094649184,0.093248402,0.09601888,0.101433132,0.111083028,0.117008736,0.126103397,0.13291176,0.120997896,0.101515072,0.11203008
INTL.4418-1-ZWE-QBTU.A,        Zimbabwe,0.041981243,0.043344913,0.038080169,0.039651697,0.036508115,0.032800352,0.033392709,0.026619417,0.028233951,0.035925705,0.039808601,0.037588069,0.030567395,0.018205694,0.016794448,0.018705968,0.02213794,0.021467726,0.018976617,0.02985992,0.032918627,0.030668344,0.038514978,0.053713125,0.054747456,0.048655134,0.052144183,0.052671836,0.05646342,0.0532896,0.05692626,0.051304366,0.052395096,0.048852293,0.053437276,0.048243558,0.029787245,0.037690383